mean,std,min,max,rms,zero_crossing,Sample Entropy,Spectral Entropy,Permutation Entropy,SVD Entropy,LZiv Complexity,label
-0.46772066256441747,12.652267824070302,-34.12304039,39.10091105647811,12.660910066428652,32,0.3203233457109594,0.44384697902664305,0.5062065564757132,0.271643870370781,5.0390625,0
-2.1708893321472846,14.144974190342756,-70.25635173,34.96222520033919,14.310592417433096,31,0.26120947108095943,0.3967681879947683,0.49163121562510226,0.236855809846889,5.41015625,0
1.9104902008354903,12.584035198950696,-24.9595942,56.56467201925352,12.728232976180102,28,0.28070781515853627,0.4166174200302534,0.5042010298912053,0.24048727320891838,4.84375,0
0.6125338947498387,17.418769600940962,-75.04214472,75.03465807188279,17.42953620102619,29,0.2039922829812672,0.41537383780147685,0.5033305256673688,0.24452583693796037,4.98046875,0
-0.5761208602522062,13.626389308427246,-47.04470255,36.20768479614176,13.63856300459979,23,0.2272580416892203,0.40736557528907386,0.4909343535693867,0.23114224199674796,3.984375,0
-1.096344847627323,17.179464132886096,-65.11461286,73.01666490990081,17.214411402021238,26,0.22746629713519612,0.39952510178874723,0.4962741074851902,0.2304496603389657,6.796875,0
1.1187938421158323,13.99946289439245,-38.25072211,59.92874273923603,14.044097015921933,29,0.2654426552455582,0.4194742379498904,0.5139515547377064,0.24274783044215945,4.86328125,0
-2.435284542339036,15.246469357832636,-61.04257611,39.24996171,15.439735706335291,26,0.2059037582453317,0.39452831520751724,0.49495288214640387,0.2284510182967666,5.009765625,0
-2.4900072117847527,16.257040823679205,-64.26596715,52.00000000000001,16.446626166406052,28,0.17448314518408795,0.40938067289292357,0.5082940651443804,0.24426045937856547,5.13671875,0
1.4903474946605157,14.254242151753783,-28.18999129,57.28929111411372,14.331941772686463,33,0.2788709911235087,0.4187433355774796,0.496751278003293,0.2602363490985384,5.01953125,0
-2.613093481634814,14.54406154146215,-62.58678042,60.14413736556075,14.77694094410615,28,0.19818490118489984,0.41818093996226485,0.5023285760484206,0.23486292757254457,5.52734375,0
1.4356739873673185,14.773679918684397,-40.30678434,55.80147803142248,14.843273834897133,33,0.2881149746348428,0.4309094648451599,0.5158134393409802,0.25706662996057517,5.185546875,0
-2.689457640405203,21.36655558014697,-75.92101571,78.30516764636381,21.535154509755518,21,0.17055953584752306,0.3805658670617699,0.49706416092010347,0.21866248175354072,4.443359375,0
1.7289227593028582,13.983258627018815,-35.37456935,58.098398902643325,14.089737248711613,23,0.23397028710227846,0.40806495921256,0.5062825187266342,0.23266320098302173,5.13671875,0
0.7115554787452738,13.053452690691,-62.0,36.66362130246741,13.072832070650971,31,0.22406089618334177,0.4255649664805893,0.5023207585798392,0.2368863605470166,5.2734375,0
-3.5103195251892982,11.32575959622814,-55.00072494,21.0073130065436,11.85728356751575,35,0.2556931360757393,0.4100976751957839,0.4863159792606142,0.2346455923002079,5.01953125,0
-1.4985816875571016,11.938711215427327,-34.0,39.91811503342966,12.032396791980046,30,0.2586046435342035,0.39721200305486976,0.49469569144126535,0.24689617815393178,6.357421875,0
0.5129433607503329,9.339407873349634,-30.29824519,21.95677143396093,9.353483325271018,28,0.33758718609110766,0.4370642120717265,0.5003518317525922,0.2657564963707039,4.765625,0
1.3658371055814782,14.583012482003559,-32.82330088,48.00457626325872,14.646834608517118,30,0.2954075426661026,0.4191640695574899,0.49597184679290196,0.24550128984154784,5.009765625,0
-0.29051600233955277,10.365947645997888,-24.22992997,42.38349847226207,10.370017847004146,26,0.27227791956941527,0.39394521520392334,0.4990181161011186,0.23293383929702838,5.99609375,0
